created_at,entry_id,field1,field2,field3,field4,field5,latitude,longitude,elevation,status
2020-12-08 23:23:17 IST,171,85.00,0.21,40.38,40.38,5.00,,,,
2020-12-08 23:23:34 IST,172,22.56,0.21,90.73,90.73,5.00,,,,
2020-12-08 23:31:02 IST,173,85.00,0.20,37.09,37.09,7.00,,,,
2020-12-08 23:31:19 IST,174,22.62,0.19,80.38,80.38,8.00,,,,
2020-12-08 23:31:38 IST,175,22.62,0.00,0.00,0.00,9.00,,,,
2020-12-08 23:31:57 IST,176,22.62,0.00,0.00,0.00,10.00,,,,
2020-12-08 23:32:13 IST,177,22.62,0.00,0.00,0.00,11.00,,,,
2020-12-08 23:32:33 IST,178,22.62,0.00,0.00,0.00,12.00,,,,
2020-12-08 23:39:57 IST,179,85.00,0.21,39.22,39.22,6.00,,,,
2020-12-08 23:42:38 IST,180,85.00,0.20,37.66,37.66,6.00,,,,
2020-12-08 23:42:55 IST,181,22.62,0.21,88.79,88.79,6.00,,,,
2020-12-08 23:43:11 IST,182,22.62,0.21,89.19,89.19,6.00,,,,
2020-12-08 23:43:32 IST,183,22.62,0.21,88.81,88.81,6.00,,,,
2020-12-08 23:43:54 IST,184,22.62,0.21,88.52,88.52,6.00,,,,
2020-12-08 23:44:16 IST,185,22.62,0.21,88.26,88.26,6.00,,,,
2020-12-08 23:44:41 IST,186,22.62,0.21,88.62,88.62,6.00,,,,
2020-12-08 23:45:06 IST,187,22.62,0.21,88.97,88.97,6.00,,,,
2020-12-08 23:45:35 IST,188,22.62,0.21,88.58,88.58,6.00,,,,
2020-12-08 23:46:01 IST,189,22.62,0.21,88.98,88.98,6.00,,,,
2020-12-08 23:46:29 IST,190,22.62,0.21,88.56,88.56,6.00,,,,
2020-12-08 23:46:57 IST,191,22.62,0.21,89.48,89.48,6.00,,,,
2020-12-08 23:47:27 IST,192,22.56,0.21,89.07,89.07,6.00,,,,
2020-12-08 23:47:58 IST,193,22.56,0.21,88.84,88.84,6.00,,,,
2020-12-08 23:48:40 IST,194,22.56,0.21,87.94,87.94,6.00,,,,
2020-12-08 23:49:15 IST,195,22.50,0.21,89.06,89.06,6.00,,,,
2020-12-08 23:49:48 IST,196,22.50,0.21,88.62,88.62,6.00,,,,
2020-12-08 23:50:24 IST,197,22.50,0.21,88.72,88.72,6.00,,,,
2020-12-08 23:50:59 IST,198,22.50,0.21,89.58,89.58,6.00,,,,
2020-12-08 23:51:41 IST,199,22.50,0.21,88.73,88.73,6.00,,,,
2020-12-08 23:52:19 IST,200,22.44,0.21,88.74,88.74,6.00,,,,
2020-12-08 23:52:58 IST,201,22.44,0.21,88.47,88.47,6.00,,,,
2020-12-08 23:53:38 IST,202,22.44,0.21,88.81,88.81,6.00,,,,
2020-12-08 23:54:26 IST,203,22.44,0.21,88.63,88.63,6.00,,,,
2020-12-08 23:55:18 IST,204,22.44,0.21,89.01,89.01,6.00,,,,
2020-12-08 23:56:00 IST,205,22.37,0.21,89.15,89.15,6.00,,,,
2020-12-08 23:56:46 IST,206,22.37,0.21,88.59,88.59,6.00,,,,
2020-12-08 23:57:31 IST,207,22.37,0.21,89.05,89.05,6.00,,,,
2020-12-08 23:58:22 IST,208,22.31,0.21,89.37,89.37,6.00,,,,
2020-12-08 23:59:09 IST,209,22.31,0.21,89.05,89.05,6.00,,,,
2020-12-09 00:00:04 IST,210,22.31,0.21,89.11,89.11,6.00,,,,
2020-12-09 00:00:59 IST,211,22.31,0.21,89.27,89.27,6.00,,,,
2020-12-09 00:01:48 IST,212,22.31,0.21,88.91,88.91,6.00,,,,
2020-12-09 00:02:41 IST,213,22.25,0.21,88.77,88.77,6.00,,,,
2020-12-09 00:03:36 IST,214,22.25,0.21,88.91,88.91,6.00,,,,
2020-12-09 00:04:30 IST,215,22.25,0.21,89.02,89.02,6.00,,,,
2020-12-09 00:05:23 IST,216,22.19,0.21,89.07,89.07,6.00,,,,
2020-12-09 00:06:17 IST,217,22.19,0.21,89.19,89.19,6.00,,,,
2020-12-09 00:07:19 IST,218,22.19,0.21,89.02,89.02,6.00,,,,
2020-12-09 00:08:14 IST,219,22.19,0.21,89.11,89.11,6.00,,,,
2020-12-09 00:09:11 IST,220,22.19,0.21,88.94,88.94,6.00,,,,
2020-12-09 00:10:20 IST,221,22.19,0.21,88.26,88.26,6.00,,,,
2020-12-09 00:11:18 IST,222,22.13,0.21,88.92,88.92,6.00,,,,
2020-12-09 00:12:18 IST,223,22.13,0.21,88.59,88.59,6.00,,,,
2020-12-09 00:13:22 IST,224,22.13,0.21,89.05,89.05,6.00,,,,
2020-12-09 00:14:25 IST,225,22.13,0.21,88.97,88.97,6.00,,,,
2020-12-09 00:15:59 IST,226,22.06,0.21,89.05,89.05,6.00,,,,
2020-12-09 00:17:06 IST,227,22.06,0.21,88.77,88.77,6.00,,,,
2020-12-09 00:18:29 IST,228,22.06,0.21,88.86,88.86,6.00,,,,
2020-12-09 00:19:34 IST,229,22.06,0.21,88.87,88.87,6.00,,,,
2020-12-09 00:20:44 IST,230,22.00,0.21,88.88,88.88,6.00,,,,
2020-12-09 00:22:00 IST,231,22.00,0.21,89.14,89.14,6.00,,,,
2020-12-09 00:23:08 IST,232,22.00,0.21,89.26,89.26,6.00,,,,
2020-12-09 00:24:48 IST,233,22.00,0.21,88.86,88.86,6.00,,,,
2020-12-09 00:25:57 IST,234,22.00,0.21,88.82,88.82,6.00,,,,
2020-12-09 00:27:14 IST,235,21.94,0.21,88.85,88.85,6.00,,,,
2020-12-09 00:28:33 IST,236,21.94,0.21,88.93,88.93,6.00,,,,
2020-12-09 00:29:47 IST,237,21.94,0.21,88.73,88.73,6.00,,,,
2020-12-09 00:31:15 IST,238,21.87,0.21,89.12,89.12,6.00,,,,
2020-12-09 00:32:31 IST,239,21.87,0.21,88.54,88.54,6.00,,,,
2020-12-09 00:33:54 IST,240,21.87,0.21,88.54,88.54,6.00,,,,
2020-12-09 00:35:10 IST,241,21.87,0.21,89.17,89.17,6.00,,,,
2020-12-09 00:36:41 IST,242,21.87,0.21,88.86,88.86,6.00,,,,
2020-12-09 00:38:01 IST,243,21.87,0.21,88.58,88.58,6.00,,,,
2020-12-09 00:39:27 IST,244,21.81,0.21,88.77,88.77,6.00,,,,
2020-12-09 00:40:52 IST,245,21.81,0.21,89.08,89.08,6.00,,,,
2020-12-09 00:42:17 IST,246,21.81,0.20,87.81,87.81,6.00,,,,
2020-12-09 00:43:39 IST,247,21.81,0.21,88.75,88.75,6.00,,,,
2020-12-09 00:45:06 IST,248,21.81,0.20,88.34,88.34,6.00,,,,
2020-12-09 00:46:35 IST,249,21.75,0.21,88.98,88.98,6.00,,,,
2020-12-09 00:48:00 IST,250,21.75,0.21,89.09,89.09,6.00,,,,
2020-12-09 00:49:27 IST,251,21.75,0.21,88.75,88.75,6.00,,,,
2020-12-09 00:51:04 IST,252,21.75,0.21,88.80,88.80,6.00,,,,
2020-12-09 00:52:38 IST,253,21.69,0.20,88.55,88.55,6.00,,,,
2020-12-09 00:54:11 IST,254,21.69,0.20,88.34,88.34,6.00,,,,
2020-12-09 00:56:00 IST,255,21.69,0.20,88.47,88.47,6.00,,,,
2020-12-09 00:57:44 IST,256,21.62,0.20,88.30,88.30,6.00,,,,
2020-12-09 00:59:16 IST,257,21.62,0.20,88.56,88.56,6.00,,,,
2020-12-09 01:01:09 IST,258,21.62,0.20,88.74,88.74,6.00,,,,
2020-12-09 01:02:44 IST,259,21.62,0.20,87.83,87.83,6.00,,,,
2020-12-09 01:04:30 IST,260,21.62,0.20,88.42,88.42,6.00,,,,
2020-12-09 01:06:18 IST,261,21.62,0.20,87.93,87.93,6.00,,,,
2020-12-09 01:07:54 IST,262,21.56,0.20,88.78,88.78,6.00,,,,
2020-12-09 01:09:50 IST,263,21.56,0.20,88.24,88.24,6.00,,,,
2020-12-09 01:11:30 IST,264,21.56,0.20,88.50,88.50,6.00,,,,
2020-12-09 01:13:30 IST,265,21.56,0.20,88.34,88.34,6.00,,,,
2020-12-09 01:15:18 IST,266,21.50,0.20,88.37,88.37,6.00,,,,
2020-12-09 01:17:01 IST,267,21.50,0.20,87.93,87.93,6.00,,,,
2020-12-09 01:18:53 IST,268,21.50,0.20,87.31,87.31,6.00,,,,
2020-12-09 01:20:44 IST,269,21.50,0.20,88.33,88.33,6.00,,,,
2020-12-09 01:27:12 IST,270,21.44,0.20,85.95,85.95,6.00,,,,
2020-12-09 01:27:30 IST,271,22.31,0.19,83.33,83.33,6.00,,,,
2020-12-09 01:27:45 IST,272,22.31,0.20,86.37,86.37,6.00,,,,
2020-12-09 01:28:07 IST,273,22.31,0.20,85.39,85.39,6.00,,,,
2020-12-09 01:28:32 IST,274,22.31,0.20,85.03,85.03,6.00,,,,
2020-12-09 01:28:57 IST,275,22.25,0.20,85.65,85.65,6.00,,,,
2020-12-09 01:29:28 IST,276,22.31,0.20,84.09,84.09,6.00,,,,
2020-12-09 01:29:56 IST,277,22.25,0.19,82.93,82.93,6.00,,,,
2020-12-09 01:30:28 IST,278,22.31,0.20,84.21,84.21,6.00,,,,
2020-12-09 01:31:03 IST,279,22.31,0.19,83.14,83.14,6.00,,,,
2020-12-09 01:31:33 IST,280,22.25,0.20,84.55,84.55,6.00,,,,
2020-12-09 01:32:15 IST,281,22.25,0.20,84.66,84.66,6.00,,,,
2020-12-09 01:32:52 IST,282,22.25,0.20,83.93,83.93,6.00,,,,
2020-12-09 01:33:52 IST,283,22.19,0.20,85.38,85.38,6.00,,,,
2020-12-09 01:34:40 IST,284,22.19,0.20,87.08,87.08,6.00,,,,
2020-12-09 01:35:31 IST,285,22.13,0.20,87.24,87.24,6.00,,,,
2020-12-09 01:36:36 IST,286,22.13,0.20,86.35,86.35,6.00,,,,
2020-12-09 01:37:40 IST,287,22.13,0.20,84.72,84.72,6.00,,,,
2020-12-09 01:38:44 IST,288,22.06,0.20,85.47,85.47,6.00,,,,
2020-12-09 01:39:37 IST,289,22.06,0.20,86.35,86.35,6.00,,,,
2020-12-09 01:40:32 IST,290,22.06,0.20,87.21,87.21,6.00,,,,
2020-12-09 01:41:36 IST,291,22.00,0.20,86.66,86.66,6.00,,,,
2020-12-09 01:42:26 IST,292,22.00,0.21,88.65,88.65,6.00,,,,
2020-12-09 01:43:28 IST,293,21.94,0.21,88.23,88.23,6.00,,,,
2020-12-09 01:44:44 IST,294,21.94,0.21,88.85,88.85,6.00,,,,
2020-12-09 01:46:01 IST,295,21.94,0.21,88.56,88.56,6.00,,,,
2020-12-09 01:47:10 IST,296,21.87,0.21,88.60,88.60,6.00,,,,
2020-12-09 01:48:54 IST,297,21.87,0.21,89.05,89.05,6.00,,,,
2020-12-09 01:50:34 IST,298,21.87,0.21,89.02,89.02,6.00,,,,
2020-12-09 01:52:02 IST,299,21.81,0.21,88.77,88.77,6.00,,,,
2020-12-09 01:53:26 IST,300,21.81,0.21,88.68,88.68,6.00,,,,
2020-12-09 01:55:01 IST,301,21.81,0.21,88.46,88.46,6.00,,,,
2020-12-09 01:57:05 IST,302,21.81,0.21,88.46,88.46,6.00,,,,
2020-12-09 01:58:18 IST,303,21.75,0.20,88.54,88.54,6.00,,,,
2020-12-09 01:59:26 IST,304,21.75,0.21,88.58,88.58,6.00,,,,
2020-12-09 02:01:40 IST,305,21.75,0.20,88.46,88.46,6.00,,,,
2020-12-09 02:03:19 IST,306,21.69,0.20,88.61,88.61,6.00,,,,
2020-12-09 02:05:43 IST,307,21.69,0.21,89.74,89.74,6.00,,,,
2020-12-09 02:07:53 IST,308,21.62,0.20,88.51,88.51,6.00,,,,
2020-12-09 02:09:47 IST,309,21.62,0.20,88.45,88.45,6.00,,,,
2020-12-09 02:11:21 IST,310,21.56,0.20,88.45,88.45,6.00,,,,
2020-12-09 02:14:08 IST,311,21.56,0.20,88.45,88.45,6.00,,,,
2020-12-09 02:16:46 IST,312,21.56,0.20,88.34,88.34,6.00,,,,
2020-12-09 02:18:40 IST,313,21.50,0.20,88.74,88.74,6.00,,,,
2020-12-09 02:20:16 IST,314,21.50,0.20,88.33,88.33,6.00,,,,
2020-12-09 02:21:47 IST,315,21.44,0.20,87.70,87.70,6.00,,,,
2020-12-09 02:23:14 IST,316,21.44,0.20,88.43,88.43,6.00,,,,
2020-12-09 02:24:48 IST,317,21.44,0.20,87.81,87.81,6.00,,,,
2020-12-09 02:26:24 IST,318,21.37,0.20,88.28,88.28,6.00,,,,
2020-12-09 02:27:51 IST,319,21.37,0.20,88.26,88.26,6.00,,,,
2020-12-09 02:29:31 IST,320,21.37,0.20,88.24,88.24,6.00,,,,
2020-12-09 02:31:09 IST,321,21.37,0.20,88.37,88.37,6.00,,,,
2020-12-09 02:32:43 IST,322,21.31,0.20,87.84,87.84,6.00,,,,
2020-12-09 02:36:06 IST,323,21.31,0.20,88.00,88.00,6.00,,,,
2020-12-09 02:38:28 IST,324,21.31,0.20,88.17,88.17,6.00,,,,
2020-12-09 02:40:12 IST,325,21.31,0.20,88.25,88.25,6.00,,,,
2020-12-09 02:42:28 IST,326,21.25,0.20,88.01,88.01,6.00,,,,
2020-12-09 02:44:27 IST,327,21.25,0.20,87.86,87.86,6.00,,,,
2020-12-09 02:47:11 IST,328,21.19,0.20,88.56,88.56,6.00,,,,
